"V1" "V2" "V3" "V4" "V5" "V6" "extr" "extr" "extr" "extr"
"2013/11/30 14:01'17" 41608.58422 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:01'27" 41608.58434 25.5 15 1002.7 "" "" "" ""
"2013/11/30 14:01'37" 41608.58446 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:01'47" 41608.58457 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:01'57" 41608.58469 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:02'07" 41608.5848 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:02'17" 41608.58492 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:02'27" 41608.58503 25.5 14 1002.8 "" "" "" ""
"2013/11/30 14:02'37" 41608.58515 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:02'47" 41608.58527 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:02'57" 41608.58538 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:03'07" 41608.5855 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:03'17" 41608.58561 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:03'27" 41608.58573 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:03'37" 41608.58584 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:03'47" 41608.58596 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:03'57" 41608.58608 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:04'07" 41608.58619 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:04'17" 41608.58631 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:04'27" 41608.58642 25.4 14 1002.8 "" "" "" ""
"2013/11/30 14:04'37" 41608.58654 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:04'47" 41608.58666 25.3 14 1002.7 "" "" "" ""
"2013/11/30 14:04'57" 41608.58677 25.3 14 1002.7 "" "" "" ""
"2013/11/30 14:05'07" 41608.58689 25.3 14 1002.7 "" "" "" ""
"2013/11/30 14:05'17" 41608.587 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:05'27" 41608.58712 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:05'37" 41608.58723 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:05'47" 41608.58735 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:05'57" 41608.58747 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:06'07" 41608.58758 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:06'17" 41608.5877 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:06'27" 41608.58781 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:06'37" 41608.58793 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:06'47" 41608.58804 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:06'57" 41608.58816 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:07'07" 41608.58828 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:07'17" 41608.58839 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:07'27" 41608.58851 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:07'37" 41608.58862 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:07'47" 41608.58874 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:07'57" 41608.58885 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:08'07" 41608.58897 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:08'17" 41608.58909 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:08'27" 41608.5892 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:08'37" 41608.58932 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:08'47" 41608.58943 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:08'57" 41608.58955 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:09'07" 41608.58966 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:09'17" 41608.58978 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:09'27" 41608.5899 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:09'37" 41608.59001 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:09'47" 41608.59013 25.1 14 1002.8 "" "" "" ""
"2013/11/30 14:09'57" 41608.59024 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:10'07" 41608.59036 25.1 15 1002.7 "" "" "" ""
"2013/11/30 14:10'17" 41608.59047 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:10'27" 41608.59059 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:10'37" 41608.59071 25.1 14 1002.8 "" "" "" ""
"2013/11/30 14:10'47" 41608.59082 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:10'57" 41608.59094 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:11'07" 41608.59105 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:11'17" 41608.59117 25 15 1002.8 "" "" "" ""
"2013/11/30 14:11'27" 41608.59128 25 15 1002.8 "" "" "" ""
"2013/11/30 14:11'37" 41608.5914 25 15 1002.8 "" "" "" ""
"2013/11/30 14:11'47" 41608.59152 25 15 1002.8 "" "" "" ""
"2013/11/30 14:11'57" 41608.59163 25 15 1002.8 "" "" "" ""
"2013/11/30 14:12'07" 41608.59175 25 15 1002.8 "" "" "" ""
"2013/11/30 14:12'17" 41608.59186 25 16 1002.8 "" "" "" ""
"2013/11/30 14:12'27" 41608.59198 25 16 1002.8 "" "" "" ""
"2013/11/30 14:12'37" 41608.59209 24.9 16 1002.8 "" "" "" ""
"2013/11/30 14:12'47" 41608.59221 24.9 16 1002.8 "" "" "" ""
"2013/11/30 14:12'57" 41608.59233 25 16 1002.8 "" "" "" ""
"2013/11/30 14:13'07" 41608.59244 25 16 1002.8 "" "" "" ""
"2013/11/30 14:13'17" 41608.59256 25 16 1002.8 "" "" "" ""
"2013/11/30 14:13'27" 41608.59267 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:13'37" 41608.59279 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:13'47" 41608.59291 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:13'57" 41608.59302 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:14'07" 41608.59314 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:14'17" 41608.59325 25.2 16 1002.8 "" "" "" ""
"2013/11/30 14:14'27" 41608.59337 25.2 16 1002.8 "" "" "" ""
"2013/11/30 14:14'37" 41608.59348 25.2 16 1002.8 "" "" "" ""
"2013/11/30 14:14'47" 41608.5936 25.2 16 1002.8 "" "" "" ""
"2013/11/30 14:14'57" 41608.59372 25.3 16 1002.7 "" "" "" ""
"2013/11/30 14:15'07" 41608.59383 25.3 16 1002.7 "" "" "" ""
"2013/11/30 14:15'17" 41608.59395 25.4 16 1002.7 "" "" "" ""
"2013/11/30 14:15'27" 41608.59406 25.4 16 1002.8 "" "" "" ""
"2013/11/30 14:15'37" 41608.59418 25.4 16 1002.7 "" "" "" ""
"2013/11/30 14:15'47" 41608.59429 25.5 16 1002.8 "" "" "" ""
"2013/11/30 14:15'57" 41608.59441 25.5 16 1002.8 "" "" "" ""
"2013/11/30 14:16'07" 41608.59453 25.5 16 1002.8 "" "" "" ""
"2013/11/30 14:16'17" 41608.59464 25.5 15 1002.8 "" "" "" ""
"2013/11/30 14:16'27" 41608.59476 25.6 16 1002.8 "" "" "" ""
"2013/11/30 14:16'37" 41608.59487 25.6 16 1002.8 "" "" "" ""
"2013/11/30 14:16'47" 41608.59499 25.6 15 1002.8 "" "" "" ""
"2013/11/30 14:16'57" 41608.5951 25.6 15 1002.8 "" "" "" ""
"2013/11/30 14:17'07" 41608.59522 25.7 15 1002.7 "" "" "" ""
"2013/11/30 14:17'17" 41608.59534 25.7 15 1002.7 "" "" "" ""
"2013/11/30 14:17'27" 41608.59545 25.7 16 1002.7 "" "" "" ""
"2013/11/30 14:17'37" 41608.59557 25.7 15 1002.7 "" "" "" ""
"2013/11/30 14:17'47" 41608.59568 25.8 15 1002.7 "" "" "" ""
"2013/11/30 14:17'57" 41608.5958 25.8 15 1002.7 "" "" "" ""
"2013/11/30 14:18'07" 41608.59591 25.8 15 1002.7 "" "" "" ""
"2013/11/30 14:18'17" 41608.59603 25.8 15 1002.8 "" "" "" ""
"2013/11/30 14:18'27" 41608.59615 25.8 15 1002.8 "" "" "" ""
"2013/11/30 14:18'37" 41608.59626 25.8 15 1002.8 "" "" "" ""
"2013/11/30 14:18'47" 41608.59638 25.9 14 1002.8 "" "" "" ""
"2013/11/30 14:18'57" 41608.59649 25.9 15 1002.8 "" "" "" ""
"2013/11/30 14:19'07" 41608.59661 25.9 15 1002.8 "" "" "" ""
"2013/11/30 14:19'17" 41608.59672 25.9 15 1002.8 "" "" "" ""
"2013/11/30 14:19'27" 41608.59684 26 14 1002.9 "" "" "" ""
"2013/11/30 14:19'37" 41608.59696 26 15 1002.9 "" "" "" ""
"2013/11/30 14:19'47" 41608.59707 26 15 1002.9 "" "" "" ""
"2013/11/30 14:19'57" 41608.59719 26 15 1002.8 "" "" "" ""
"2013/11/30 14:20'07" 41608.5973 26 14 1002.8 "" "" "" ""
"2013/11/30 14:20'17" 41608.59742 26 14 1002.8 "" "" "" ""
"2013/11/30 14:20'27" 41608.59753 26 14 1002.8 "" "" "" ""
"2013/11/30 14:20'37" 41608.59765 26 14 1002.9 "" "" "" ""
"2013/11/30 14:20'47" 41608.59777 26 14 1002.9 "" "" "" ""
"2013/11/30 14:20'57" 41608.59788 26 15 1002.8 "" "" "" ""
"2013/11/30 14:21'07" 41608.598 26 14 1002.8 "" "" "" ""
"2013/11/30 14:21'17" 41608.59811 26 14 1002.8 "" "" "" ""
"2013/11/30 14:21'27" 41608.59823 26 14 1002.8 "" "" "" ""
"2013/11/30 14:21'37" 41608.59834 25.9 14 1002.8 "" "" "" ""
"2013/11/30 14:21'47" 41608.59846 25.9 14 1002.9 "" "" "" ""
"2013/11/30 14:21'57" 41608.59858 25.9 14 1002.9 "" "" "" ""
"2013/11/30 14:22'07" 41608.59869 25.8 14 1002.8 "" "" "" ""
"2013/11/30 14:22'17" 41608.59881 25.8 14 1002.8 "" "" "" ""
"2013/11/30 14:22'27" 41608.59892 25.8 14 1002.8 "" "" "" ""
"2013/11/30 14:22'37" 41608.59904 25.8 14 1002.7 "" "" "" ""
"2013/11/30 14:22'47" 41608.59916 25.8 14 1002.7 "" "" "" ""
"2013/11/30 14:22'57" 41608.59927 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:23'07" 41608.59939 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:23'17" 41608.5995 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:23'27" 41608.59962 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:23'37" 41608.59973 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:23'47" 41608.59985 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:23'57" 41608.59997 25.7 14 1002.8 "" "" "" ""
"2013/11/30 14:24'07" 41608.60008 25.7 15 1002.8 "" "" "" ""
"2013/11/30 14:24'17" 41608.6002 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:24'27" 41608.60031 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:24'37" 41608.60043 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:24'47" 41608.60054 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:24'57" 41608.60066 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:25'07" 41608.60078 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:25'17" 41608.60089 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:25'27" 41608.60101 25.6 14 1002.8 "" "" "" ""
"2013/11/30 14:25'37" 41608.60112 25.5 15 1002.8 "" "" "" ""
"2013/11/30 14:25'47" 41608.60124 25.5 14 1002.8 "" "" "" ""
"2013/11/30 14:25'57" 41608.60135 25.5 15 1002.8 "" "" "" ""
"2013/11/30 14:26'07" 41608.60147 25.5 15 1002.8 "" "" "" ""
"2013/11/30 14:26'17" 41608.60159 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:26'27" 41608.6017 25.5 15 1002.7 "" "" "" ""
"2013/11/30 14:26'37" 41608.60182 25.5 14 1002.8 "" "" "" ""
"2013/11/30 14:26'47" 41608.60193 25.5 14 1002.8 "" "" "" ""
"2013/11/30 14:26'57" 41608.60205 25.5 14 1002.8 "" "" "" ""
"2013/11/30 14:27'07" 41608.60216 25.5 14 1002.8 "" "" "" ""
"2013/11/30 14:27'17" 41608.60228 25.5 14 1002.7 "" "" "" ""
"2013/11/30 14:27'27" 41608.6024 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:27'37" 41608.60251 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:27'47" 41608.60263 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:27'57" 41608.60274 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:28'07" 41608.60286 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:28'17" 41608.60297 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:28'27" 41608.60309 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:28'37" 41608.60321 25.4 14 1002.7 "" "" "" ""
"2013/11/30 14:28'47" 41608.60332 25.4 15 1002.7 "" "" "" ""
"2013/11/30 14:28'57" 41608.60344 25.4 15 1002.7 "" "" "" ""
"2013/11/30 14:29'07" 41608.60355 25.4 15 1002.7 "" "" "" ""
"2013/11/30 14:29'17" 41608.60367 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:29'27" 41608.60378 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:29'37" 41608.6039 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:29'47" 41608.60402 25.3 14 1002.8 "" "" "" ""
"2013/11/30 14:29'57" 41608.60413 25.3 15 1002.7 "" "" "" ""
"2013/11/30 14:30'07" 41608.60425 25.3 14 1002.7 "" "" "" ""
"2013/11/30 14:30'17" 41608.60436 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:30'27" 41608.60448 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:30'37" 41608.60459 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:30'47" 41608.60471 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:30'57" 41608.60483 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:31'07" 41608.60494 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:31'17" 41608.60506 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:31'27" 41608.60517 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:31'37" 41608.60529 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:31'47" 41608.60541 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:31'57" 41608.60552 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:32'07" 41608.60564 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:32'17" 41608.60575 25.2 15 1002.9 "" "" "" ""
"2013/11/30 14:32'27" 41608.60587 25.2 15 1002.9 "" "" "" ""
"2013/11/30 14:32'37" 41608.60598 25.2 14 1002.9 "" "" "" ""
"2013/11/30 14:32'47" 41608.6061 25.2 14 1002.9 "" "" "" ""
"2013/11/30 14:32'57" 41608.60622 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:33'07" 41608.60633 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:33'17" 41608.60645 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:33'27" 41608.60656 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:33'37" 41608.60668 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:33'47" 41608.60679 25.3 15 1002.8 "" "" "" ""
"2013/11/30 14:33'57" 41608.60691 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:34'07" 41608.60703 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:34'17" 41608.60714 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:34'27" 41608.60726 25.2 15 1002.9 "" "" "" ""
"2013/11/30 14:34'37" 41608.60737 25.2 15 1002.9 "" "" "" ""
"2013/11/30 14:34'47" 41608.60749 25.2 14 1002.9 "" "" "" ""
"2013/11/30 14:34'57" 41608.6076 25.2 15 1002.9 "" "" "" ""
"2013/11/30 14:35'07" 41608.60772 25.2 14 1002.9 "" "" "" ""
"2013/11/30 14:35'17" 41608.60784 25.2 14 1002.8 "" "" "" ""
"2013/11/30 14:35'27" 41608.60795 25.2 15 1002.8 "" "" "" ""
"2013/11/30 14:35'37" 41608.60807 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:35'47" 41608.60818 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:35'57" 41608.6083 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:36'07" 41608.60841 25.1 14 1002.8 "" "" "" ""
"2013/11/30 14:36'17" 41608.60853 25.1 15 1002.9 "" "" "" ""
"2013/11/30 14:36'27" 41608.60865 25.1 14 1002.8 "" "" "" ""
"2013/11/30 14:36'37" 41608.60876 25.1 14 1002.8 "" "" "" ""
"2013/11/30 14:36'47" 41608.60888 25.1 15 1002.8 "" "" "" ""
"2013/11/30 14:36'57" 41608.60899 25.1 15 1002.9 "" "" "" ""
"2013/11/30 14:37'07" 41608.60911 25 15 1002.9 "" "" "" ""
"2013/11/30 14:37'17" 41608.60922 25 15 1002.9 "" "" "" ""
"2013/11/30 14:37'27" 41608.60934 25 15 1002.9 "" "" "" ""
"2013/11/30 14:37'37" 41608.60946 25 15 1002.8 "" "" "" ""
"2013/11/30 14:37'47" 41608.60957 25 16 1002.8 "" "" "" ""
"2013/11/30 14:37'57" 41608.60969 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:38'07" 41608.6098 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:38'17" 41608.60992 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:38'27" 41608.61003 25.1 16 1002.8 "" "" "" ""
"2013/11/30 14:38'37" 41608.61015 25.2 16 1002.9 "" "" "" ""
"2013/11/30 14:38'47" 41608.61027 25.2 16 1002.9 "" "" "" ""
"2013/11/30 14:38'57" 41608.61038 25.2 16 1002.9 "" "" "" ""
"2013/11/30 14:39'07" 41608.6105 25.3 16 1002.8 "" "" "" ""
"2013/11/30 14:39'17" 41608.61061 25.3 16 1002.8 "" "" "" ""
"2013/11/30 14:39'27" 41608.61073 25.3 16 1002.8 "" "" "" ""
"2013/11/30 14:39'37" 41608.61084 25.4 16 1002.8 "" "" "" ""
"2013/11/30 14:39'47" 41608.61096 25.4 16 1002.8 "" "" "" ""
"2013/11/30 14:39'57" 41608.61108 25.4 16 1002.9 "" "" "" ""
"2013/11/30 14:40'07" 41608.61119 25.4 16 1002.9 "" "" "" ""
"2013/11/30 14:40'17" 41608.61131 25.5 16 1002.9 "" "" "" ""
"2013/11/30 14:40'27" 41608.61142 25.5 16 1002.9 "" "" "" ""
"2013/11/30 14:40'37" 41608.61154 25.5 16 1002.9 "" "" "" ""
"2013/11/30 14:40'47" 41608.61166 25.6 16 1002.8 "" "" "" ""
"2013/11/30 14:40'57" 41608.61177 25.6 16 1002.8 "" "" "" ""
"2013/11/30 14:41'07" 41608.61189 25.7 16 1002.8 "" "" "" ""
"2013/11/30 14:41'17" 41608.612 25.7 16 1002.9 "" "" "" ""
"2013/11/30 14:41'27" 41608.61212 25.7 16 1002.9 "" "" "" ""
"2013/11/30 14:41'37" 41608.61223 25.7 16 1002.9 "" "" "" ""
"2013/11/30 14:41'47" 41608.61235 25.8 15 1003 "" "" "" ""
"2013/11/30 14:41'57" 41608.61247 25.8 16 1002.9 "" "" "" ""
"2013/11/30 14:42'07" 41608.61258 25.8 16 1002.9 "" "" "" ""
"2013/11/30 14:42'17" 41608.6127 25.8 16 1002.9 "" "" "" ""
"2013/11/30 14:42'27" 41608.61281 25.9 16 1002.8 "" "" "" ""
"2013/11/30 14:42'37" 41608.61293 25.9 16 1002.8 "" "" "" ""
"2013/11/30 14:42'47" 41608.61304 25.9 16 1002.8 "" "" "" ""
"2013/11/30 14:42'57" 41608.61316 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:43'07" 41608.61328 26 15 1002.9 "" "" "" ""
"2013/11/30 14:43'17" 41608.61339 26 15 1002.9 "" "" "" ""
"2013/11/30 14:43'27" 41608.61351 26 15 1002.9 "" "" "" ""
"2013/11/30 14:43'37" 41608.61362 26 15 1002.9 "" "" "" ""
"2013/11/30 14:43'47" 41608.61374 26 15 1002.9 "" "" "" ""
"2013/11/30 14:43'57" 41608.61385 26 15 1002.9 "" "" "" ""
"2013/11/30 14:44'07" 41608.61397 26 15 1002.9 "" "" "" ""
"2013/11/30 14:44'17" 41608.61409 26.1 14 1002.8 "" "" "" ""
"2013/11/30 14:44'27" 41608.6142 26.1 14 1002.8 "" "" "" ""
"2013/11/30 14:44'37" 41608.61432 26.1 15 1002.8 "" "" "" ""
"2013/11/30 14:44'47" 41608.61443 26.1 15 1002.8 "" "" "" ""
"2013/11/30 14:44'57" 41608.61455 26.1 15 1002.8 "" "" "" ""
"2013/11/30 14:45'07" 41608.61466 26.1 15 1002.8 "" "" "" ""
"2013/11/30 14:45'17" 41608.61478 26.1 14 1002.8 "" "" "" ""
"2013/11/30 14:45'27" 41608.6149 26.1 14 1002.8 "" "" "" ""
"2013/11/30 14:45'37" 41608.61501 26.1 14 1002.9 "" "" "" ""
"2013/11/30 14:45'47" 41608.61513 26 15 1002.9 "" "" "" ""
"2013/11/30 14:45'57" 41608.61524 26 15 1002.9 "" "" "" ""
"2013/11/30 14:46'07" 41608.61536 26 15 1002.8 "" "" "" ""
"2013/11/30 14:46'17" 41608.61547 26 15 1002.8 "" "" "" ""
"2013/11/30 14:46'27" 41608.61559 26 15 1002.9 "" "" "" ""
"2013/11/30 14:46'37" 41608.61571 26 15 1002.9 "" "" "" ""
"2013/11/30 14:46'47" 41608.61582 26 15 1002.9 "" "" "" ""
"2013/11/30 14:46'57" 41608.61594 26 14 1002.9 "" "" "" ""
"2013/11/30 14:47'07" 41608.61605 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:47'17" 41608.61617 25.9 14 1002.9 "" "" "" ""
"2013/11/30 14:47'27" 41608.61628 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:47'37" 41608.6164 25.9 15 1003 "" "" "" ""
"2013/11/30 14:47'47" 41608.61652 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:47'57" 41608.61663 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:48'07" 41608.61675 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:48'17" 41608.61686 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:48'27" 41608.61698 25.9 14 1002.9 "" "" "" ""
"2013/11/30 14:48'37" 41608.61709 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:48'47" 41608.61721 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:48'57" 41608.61733 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:49'07" 41608.61744 25.9 15 1003 "" "" "" ""
"2013/11/30 14:49'17" 41608.61756 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:49'27" 41608.61767 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:49'37" 41608.61779 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:49'47" 41608.61791 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:49'57" 41608.61802 25.9 15 1003 "" "" "" ""
"2013/11/30 14:50'07" 41608.61814 25.9 15 1003 "" "" "" ""
"2013/11/30 14:50'17" 41608.61825 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:50'27" 41608.61837 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:50'37" 41608.61848 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:50'47" 41608.6186 25.9 15 1002.9 "" "" "" ""
"2013/11/30 14:50'57" 41608.61872 25.9 15 1003 "" "" "" ""
"2013/11/30 14:51'07" 41608.61883 25.9 15 1003 "" "" "" ""
"2013/11/30 14:51'17" 41608.61895 25.9 15 1003 "" "" "" ""
"2013/11/30 14:51'27" 41608.61906 25.9 15 1003 "" "" "" ""
"2013/11/30 14:51'37" 41608.61918 25.9 15 1003 "" "" "" ""
"2013/11/30 14:51'47" 41608.61929 25.9 16 1002.9 "" "" "" ""
"2013/11/30 14:51'57" 41608.61941 25.8 16 1002.9 "" "" "" ""
"2013/11/30 14:52'07" 41608.61953 25.9 16 1002.9 "" "" "" ""
"2013/11/30 14:52'17" 41608.61964 25.9 15 1003 "" "" "" ""
"2013/11/30 14:52'27" 41608.61976 25.9 15 1003 "" "" "" ""
"2013/11/30 14:52'37" 41608.61987 25.9 15 1003 "" "" "" ""
"2013/11/30 14:52'47" 41608.61999 25.9 15 1003 "" "" "" ""
"2013/11/30 14:52'57" 41608.6201 25.9 15 1003 "" "" "" ""
"2013/11/30 14:53'07" 41608.62022 25.9 15 1003 "" "" "" ""
"2013/11/30 14:53'17" 41608.62034 25.9 15 1003 "" "" "" ""
"2013/11/30 14:53'27" 41608.62045 25.9 15 1003 "" "" "" ""
"2013/11/30 14:53'37" 41608.62057 25.9 15 1003 "" "" "" ""
"2013/11/30 14:53'47" 41608.62068 25.9 15 1003 "" "" "" ""
"2013/11/30 14:53'57" 41608.6208 25.9 15 1003 "" "" "" ""
"2013/11/30 14:54'07" 41608.62091 25.9 15 1003.1 "" "" "" ""
"2013/11/30 14:54'17" 41608.62103 25.9 15 1003.1 "" "" "" ""
"2013/11/30 14:54'27" 41608.62115 25.8 15 1003 "" "" "" ""
"2013/11/30 14:54'37" 41608.62126 25.8 15 1003 "" "" "" ""
"2013/11/30 14:54'47" 41608.62138 25.8 15 1003 "" "" "" ""
"2013/11/30 14:54'57" 41608.62149 25.8 15 1003 "" "" "" ""
"2013/11/30 14:55'07" 41608.62161 25.8 15 1003 "" "" "" ""
"2013/11/30 14:55'17" 41608.62172 25.8 15 1003 "" "" "" ""
"2013/11/30 14:55'27" 41608.62184 25.8 15 1003 "" "" "" ""
"2013/11/30 14:55'37" 41608.62196 25.8 15 1003 "" "" "" ""
"2013/11/30 14:55'47" 41608.62207 25.8 15 1003 "" "" "" ""
"2013/11/30 14:55'57" 41608.62219 25.8 15 1002.9 "" "" "" ""
"2013/11/30 14:56'07" 41608.6223 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:56'17" 41608.62242 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:56'27" 41608.62253 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:56'37" 41608.62265 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:56'47" 41608.62277 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:56'57" 41608.62288 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:57'07" 41608.623 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:57'17" 41608.62311 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:57'27" 41608.62323 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:57'37" 41608.62334 25.7 15 1002.8 "" "" "" ""
"2013/11/30 14:57'47" 41608.62346 25.7 15 1002.8 "" "" "" ""
"2013/11/30 14:57'57" 41608.62358 25.7 15 1002.8 "" "" "" ""
"2013/11/30 14:58'07" 41608.62369 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:58'17" 41608.62381 25.7 15 1002.9 "" "" "" ""
"2013/11/30 14:58'27" 41608.62392 25.7 15 1002.9 "" "" "" ""
